sample_base,carrageenan,matrix,point_index,delay_time_mean,corr_mean,corr_std,n
k_1s-1mg_mL,kappa,water,109,49100.0,0.024166666666666666,0.006603282012252192,3
k_1s-1mg_mL,kappa,water,110,53200.0,0.023299999999999998,0.007068238818828917,3
k_1s-1mg_mL,kappa,water,111,57300.0,0.022199999999999998,0.007804485889538144,3
k_1s-1mg_mL,kappa,water,112,61400.0,0.021966666666666666,0.008468962943202273,3
k_1s-1mg_mL,kappa,water,113,65500.0,0.02036666666666667,0.009063295942058461,3
k_1s-1mg_mL,kappa,water,114,73700.0,0.021733333333333337,0.00817700026497085,3
k_1s-1mg_mL,kappa,water,115,81900.0,0.018343333333333333,0.010339324607213634,3
k_1s-1mg_mL,kappa,water,116,90100.0,0.01804333333333333,0.008049449256522666,3
k_1s-1mg_mL,kappa,water,117,98300.0,0.016566666666666667,0.0074231619498252455,3
k_1s-1mg_mL,kappa,water,118,106000.0,0.01384,0.008744987135496542,3
k_1s-1mg_mL,kappa,water,119,115000.0,0.013436666666666666,0.009293655541999247,3
k_1s-1mg_mL,kappa,water,120,123000.0,0.012060000000000001,0.007749141887977014,3
k_1s-1mg_mL,kappa,water,121,131000.0,0.01136,0.006917918762171177,3
k_1s-1mg_mL,kappa,water,122,147000.0,0.01041,0.0073190368218775895,3
k_1s-1mg_mL,kappa,water,123,164000.0,0.008243333333333333,0.004641296514265527,3
k_1s-1mg_mL,kappa,water,124,180000.0,0.007656666666666667,0.005003642006911899,3
k_1s-1mg_mL,kappa,water,125,197000.0,0.008306666666666667,0.007003722819567701,3
k_1s-1mg_mL,kappa,water,126,213000.0,0.004775666666666667,0.006038123577183008,3
k_1s-1mg_mL,kappa,water,127,229000.0,0.0035033333333333327,0.0034288530638295557,3
k_1s-1mg_mL,kappa,water,128,246000.0,0.003256666666666667,0.0020416251696463122,3
k_1s-1mg_mL,kappa,water,129,262000.0,0.003594,0.004193791601880094,3
k_1s-1mg_mL,kappa,water,130,295000.0,0.003856333333333333,0.0041197451782037835,3
k_1s-1mg_mL,kappa,water,131,328000.0,0.002957333333333334,0.0038924046980412168,3
k_1s-1mg_mL,kappa,water,132,360000.0,0.0022153333333333335,0.0012344332032691496,3
k_1s-1mg_mL,kappa,water,133,393000.0,0.001548,0.001847399253004071,3
k_1s-1mg_mL,kappa,water,134,426000.0,0.0010373333333333335,0.0007404764232123352,3
k_1s-1mg_mL,kappa,water,135,459000.0,0.001333,0.0004823764090417358,3
k_1s-1mg_mL,kappa,water,136,492000.0,0.001138,0.0006259424893710286,3
k_1s-1mg_mL,kappa,water,137,524000.0,0.00151,0.0010525682875709302,3
k_1s-1mg_mL,kappa,water,138,590000.0,0.002043333333333333,0.00038888730158406206,3
k_1s-1mg_mL,kappa,water,139,655000.0,0.003113333333333334,0.0006216376221990858,3
k_1s-1mg_mL,kappa,water,140,721000.0,0.001712333333333333,0.000746656770767756,3
k_1s-1mg_mL,kappa,water,141,786000.0,0.002174,0.0018663515210163386,3
k_1s-1mg_mL,kappa,water,142,852000.0,0.002676,0.0029154738894389023,3
k_1s-1mg_mL,kappa,water,143,918000.0,0.0012063333333333333,0.0014321076542401878,3
k_1s-1mg_mL,kappa,water,144,983000.0,0.00114,0.0007258098924649622,3
k_1s-1mg_mL,kappa,water,145,1050000.0,0.0007916,0.001358294401078058,3
k_1s-1mg_mL,kappa,water,146,1180000.0,0.0010872,0.000980065059064958,3
k_1s-1mg_mL,kappa,water,147,1310000.0,0.0015646666666666665,0.00102986665803556,3
k_1s-1mg_mL,kappa,water,148,1440000.0,0.0018713333333333334,0.0013967338090464245,3
k_1s-1mg_mL,kappa,water,149,1570000.0,0.0016366666666666665,0.001182765121794405,3
k_1s-1mg_mL,kappa,water,150,1700000.0,0.0015136666666666666,0.0007808331020988629,3
k_1s-1mg_mL,kappa,water,151,1840000.0,0.0009988999999999998,0.0010513737346919028,3
k_1s-1mg_mL,kappa,water,152,1970000.0,0.0013963333333333334,0.0009282943139615438,3
k_1s-1mg_mL,kappa,water,153,2100000.0,0.0033566666666666662,0.0017878571904191157,3
k_1s-1mg_mL,kappa,water,154,2360000.0,0.0039566666666666665,0.0008799052979345751,3
k_1s-1mg_mL,kappa,water,155,2620000.0,0.00261,0.0010311643903859362,3
k_1s-1mg_mL,kappa,water,156,2880000.0,0.002266666666666667,0.0016750621879002977,3
k_1s-1mg_mL,kappa,water,157,3150000.0,0.0036433333333333335,0.001873214705615278,3
k_1s-1mg_mL,kappa,water,158,3410000.0,0.0027633333333333334,0.0011193897146808765,3
k_1s-1mg_mL,kappa,water,159,3670000.0,0.004383333333333334,0.003546354936175077,3
k_1s-1mg_mL,kappa,water,160,3930000.0,0.002675,0.0021879842321186867,3
k_1s-1mg_mL,kappa,water,161,4190000.0,0.0,0.0,3
k_1s-1mg_mL,kappa,water,162,4720000.0,0.0,0.0,3
k_1s-1mg_mL,kappa,water,163,5240000.0,0.0,0.0,3
k_1s-1mg_mL,kappa,water,164,5770000.0,0.0,0.0,3
k_1s-1mg_mL,kappa,water,165,6290000.0,0.0,0.0,3
k_1s-1mg_mL,kappa,water,166,6820000.0,0.0,0.0,3
k_1s-1mg_mL,kappa,water,167,7340000.0,0.0,0.0,3
k_1s-1mg_mL,kappa,water,168,7860000.0,0.0,0.0,3
k_1s-1mg_mL,kappa,water,169,8390000.0,0.0,0.0,3
k_1s-1mg_mL,kappa,water,170,9440000.0,0.0,0.0,3
k_1s-1mg_mL,kappa,water,171,10500000.0,0.0,0.0,3
k_1s-1mg_mL,kappa,water,172,11500000.0,0.0,0.0,3
k_1s-1mg_mL,kappa,water,173,12600000.0,0.0,0.0,3
k_1s-1mg_mL,kappa,water,174,13600000.0,0.0,0.0,3
k_1s-1mg_mL,kappa,water,175,14700000.0,0.0,0.0,3
k_1s-1mg_mL,kappa,water,176,15700000.0,0.0,0.0,3
k_1s-1mg_mL,kappa,water,177,16800000.0,0.0,0.0,3
k_1s-1mg_mL,kappa,water,178,18900000.0,0.0,0.0,3
k_1s-1mg_mL,kappa,water,179,21000000.0,0.0,0.0,3
k_1s-1mg_mL,kappa,water,180,23100000.0,0.0,0.0,3
k_1s-1mg_mL,kappa,water,181,25200000.0,0.0,0.0,3
k_1s-1mg_mL,kappa,water,182,27300000.0,0.0,0.0,3
k_1s-1mg_mL,kappa,water,183,29400000.0,0.0,0.0,3
k_1s-1mg_mL,kappa,water,184,31500000.0,0.0,0.0,3
k_1s-1mg_mL,kappa,water,185,33600000.0,0.0,0.0,3
k_1s-1mg_mL,kappa,water,186,37700000.0,0.0,0.0,3
k_1s-1mg_mL,kappa,water,187,41900000.0,0.0,0.0,3
k_1s-1mg_mL,kappa,water,188,46100000.0,0.0,0.0,3
k_1s-1mg_mL,kappa,water,189,50300000.0,0.0,0.0,3
k_1s-1mg_mL,kappa,water,190,54500000.0,0.0,0.0,3
k_1s-1mg_mL,kappa,water,191,58700000.0,0.0,0.0,3
k_1s-1mg_mL,kappa,water,192,62900000.0,0.0,0.0,3
,,,1,0.5,0.7289294117647058,0.3164280936577572,17
,,,2,1.0,0.728635294117647,0.31861174833403516,17
,,,3,1.5,0.7213294117647058,0.3130175469616397,17
,,,4,2.0,0.7141176470588235,0.32229390165517807,17
,,,5,2.5,0.7130529411764706,0.31422907272730005,17
,,,6,3.0,0.7093941176470588,0.31527748189211874,17
,,,7,3.5,0.7051235294117647,0.31463655526935314,17
,,,8,4.0,0.7015941176470588,0.31398833670732945,17
,,,9,4.5,0.6965117647058824,0.3132674174773706,17
,,,10,5.5,0.689535294117647,0.31376667872237585,17
,,,11,6.5,0.6835588235294118,0.3114956802646377,17
,,,12,7.5,0.6790411764705881,0.3150401424001859,17
,,,13,8.5,0.6719470588235295,0.31438507064913057,17
,,,14,9.5,0.6654,0.3181677309219148,17
,,,15,10.5,0.6627764705882352,0.31405031350368795,17
,,,16,11.5,0.6559764705882353,0.31999532717176465,17
,,,17,12.5,0.652264705882353,0.32025790962358847,17
,,,18,14.5,0.6431882352941176,0.32005403817627603,17
,,,19,16.5,0.6358470588235294,0.3253335694284542,17
,,,20,18.5,0.629370588235294,0.32256899603942457,17
,,,21,20.5,0.6230176470588236,0.32781256503391937,17
,,,22,22.5,0.6174235294117647,0.3291334598787621,17
,,,23,24.5,0.6112117647058823,0.33389418586273883,17
,,,24,26.5,0.6053941176470589,0.3322798716266685,17
,,,25,28.5,0.6010176470588235,0.33435747007374855,17
,,,26,32.5,0.5906647058823529,0.34119780359268226,17
,,,27,36.5,0.5824,0.342547741198216,17
,,,28,40.5,0.5748647058823529,0.3472180491801522,17
,,,29,44.5,0.5682941176470588,0.3508506457001829,17
,,,30,48.5,0.5621058823529411,0.3519106517828571,17
,,,31,52.5,0.5572529411764706,0.3538031057623136,17
,,,32,56.5,0.5511882352941176,0.3577115211353154,17
,,,33,60.5,0.5471058823529412,0.3600946845459334,17
,,,34,68.5,0.5381588235294118,0.36198719082797587,17
,,,35,76.5,0.530164705882353,0.36652616199457116,17
,,,36,84.5,0.5236705882352941,0.36728642053019384,17
,,,37,92.5,0.5173411764705883,0.3672548877462755,17
,,,38,101.0,0.5119294117647059,0.36922017781519245,17
,,,39,109.0,0.5051176470588236,0.36990576542427356,17
,,,40,117.0,0.5008588235294118,0.37129711832106826,17
,,,41,125.0,0.49681764705882353,0.37259709680044156,17
,,,42,141.0,0.4881058823529412,0.37275813282641507,17
,,,43,157.0,0.48070000000000007,0.37213024601609584,17
,,,44,173.0,0.47330588235294124,0.37108666856710887,17
,,,45,189.0,0.46695882352941176,0.3697502975976212,17
,,,46,205.0,0.46226470588235297,0.3701536082175488,17
,,,47,221.0,0.4560882352941176,0.3682219165841995,17
,,,48,237.0,0.45083529411764706,0.3660170316070969,17
,,,49,253.0,0.4461176470588235,0.36366238504156245,17
,,,50,285.0,0.4380352941176471,0.36072335996781607,17
,,,51,317.0,0.4293764705882353,0.35778225488663457,17
,,,52,349.0,0.42204882352941175,0.3548210086064936,17
,,,53,381.0,0.41560294117647056,0.35103037994888536,17
,,,54,413.0,0.40921411764705884,0.3477634528501166,17
,,,55,445.0,0.4029423529411765,0.3447422018612134,17
,,,56,477.0,0.3974288235294118,0.3415195411847313,17
,,,57,509.0,0.39196,0.3390972776910779,17
,,,58,573.0,0.38156529411764706,0.3331502514091362,17
,,,59,637.0,0.3722758823529412,0.32757455647643835,17
,,,60,701.0,0.36372470588235295,0.32287980972255076,17
,,,61,765.0,0.35591470588235297,0.3180710716003117,17
,,,62,829.0,0.34803235294117646,0.3134214767794601,17
,,,63,893.0,0.34063823529411763,0.3090300105822106,17
,,,64,957.0,0.33433529411764706,0.30464775573844394,17
,,,65,1020.0,0.3279211764705882,0.3010795832890856,17
,,,66,1150.0,0.31609882352941177,0.2938770858046429,17
,,,67,1280.0,0.30549764705882354,0.2875467238669529,17
,,,68,1400.0,0.29608058823529415,0.28189949689185745,17
,,,69,1530.0,0.28773647058823526,0.27707923280041163,17
,,,70,1660.0,0.2800635294117647,0.272538942216089,17
,,,71,1790.0,0.2730835882352941,0.2683819846822945,17
,,,72,1920.0,0.2668754705882353,0.2644893109844228,17
,,,73,2040.0,0.26128041176470584,0.2612479604276986,17
,,,74,2300.0,0.2508135294117647,0.2552982120349939,17
,,,75,2560.0,0.24246723529411765,0.2501506849127465,17
,,,76,2810.0,0.23540717647058826,0.24637895297291412,17
,,,77,3070.0,0.22931058823529413,0.2430910059388919,17
,,,78,3320.0,0.22383358823529412,0.24054240827582224,17
,,,79,3580.0,0.21927170588235295,0.23879222683584278,17
,,,80,3840.0,0.21497223529411766,0.23631971030246543,17
,,,81,4090.0,0.21057811764705883,0.23422807838458504,17
,,,82,4600.0,0.20365323529411766,0.2298909235511293,17
,,,83,5120.0,0.19784476470588233,0.2257696941679533,17
,,,84,5630.0,0.1925115294117647,0.22136908561583235,17
,,,85,6140.0,0.18859247058823528,0.21763777942694074,17
,,,86,6650.0,0.18529388235294117,0.2149953750272556,17
,,,87,7160.0,0.18231547058823527,0.21233786911079874,17
,,,88,7680.0,0.17923964705882353,0.20954292521758555,17
,,,89,8190.0,0.17592976470588237,0.20653213202172965,17
,,,90,9210.0,0.17025894117647059,0.2003410205441807,17
,,,91,10200.0,0.1653270588235294,0.19504521925167465,17
,,,92,11300.0,0.16107164705882354,0.19044348278818218,17
,,,93,12300.0,0.1579805294117647,0.1867311742489446,17
,,,94,13300.0,0.15593782352941177,0.18399560089382413,17
,,,95,14300.0,0.15379905882352943,0.18131347978620846,17
,,,96,15400.0,0.15152788235294118,0.17795127245993575,17
,,,97,16400.0,0.14829541176470587,0.17559136751277768,17
,,,98,18400.0,0.14454511764705882,0.1697821173511371,17
,,,99,20500.0,0.14082623529411764,0.16632140907161103,17
,,,100,22500.0,0.137127,0.16167241747589478,17
,,,101,24600.0,0.13430270588235294,0.15715802124882328,17
,,,102,26600.0,0.13037735294117647,0.1525055453307113,17
,,,103,28700.0,0.12752611764705882,0.14840043630279626,17
,,,104,30700.0,0.12507841176470588,0.1439065995563871,17
,,,105,32800.0,0.12062776470588235,0.14104203577990915,17
,,,106,36900.0,0.11629411764705883,0.1352939753152752,17
,,,107,41000.0,0.11159664705882354,0.12910271267335033,17
,,,108,45100.0,0.10715629411764704,0.12180450130730221,17
,,,109,49100.0,0.10349776470588236,0.11537064774376618,17
,,,110,53200.0,0.09810558823529411,0.10691836838276363,17
,,,111,57300.0,0.09175323529411764,0.09893007534651016,17
,,,112,61400.0,0.08601988235294118,0.09338813237028726,17
,,,113,65500.0,0.08183341176470588,0.08788224582791085,17
,,,114,73700.0,0.07515888235294117,0.07902853286937125,17
,,,115,81900.0,0.06793404117647059,0.07028160264574096,17
,,,116,90100.0,0.06166223529411764,0.06377677253762672,17
,,,117,98300.0,0.05648535294117647,0.05765666000010448,17
,,,118,106000.0,0.05107035294117647,0.050967643938263876,17
,,,119,115000.0,0.04521547647058824,0.04477477455258051,17
,,,120,123000.0,0.040268470588235294,0.04052736197638215,17
,,,121,131000.0,0.03605558823529412,0.037460498036362956,17
,,,122,147000.0,0.030002105882352942,0.03432906001685144,17
,,,123,164000.0,0.025894894117647057,0.032532679761212234,17
,,,124,180000.0,0.022642170588235293,0.03315800048396624,17
,,,125,197000.0,0.020194182352941178,0.03289396820414488,17
,,,126,213000.0,0.0189706,0.034204272931700364,17
,,,127,229000.0,0.017750170588235293,0.03407376279844517,17
,,,128,246000.0,0.01790484117647059,0.03564980686502837,17
,,,129,262000.0,0.017607523529411764,0.03623857533619267,17
,,,130,295000.0,0.017561658823529412,0.037146332520234394,17
,,,131,328000.0,0.016952564705882352,0.03789578553508525,17
,,,132,360000.0,0.01676129411764706,0.0392318101015692,17
,,,133,393000.0,0.015509470588235296,0.03970074752305939,17
,,,134,426000.0,0.014350764705882355,0.038913130015024194,17
,,,135,459000.0,0.013988705882352943,0.03904696282165347,17
,,,136,492000.0,0.013594117647058824,0.039862964440509116,17
,,,137,524000.0,0.013857864705882354,0.03943546863546415,17
,,,138,590000.0,0.014020117647058824,0.03926100427250039,17
,,,139,655000.0,0.013982805882352942,0.039486448258903815,17
,,,140,721000.0,0.014390529411764705,0.03944971119843219,17
,,,141,786000.0,0.013170470588235294,0.03884467415733727,17
,,,142,852000.0,0.013714770588235293,0.04106341354000183,17
,,,143,918000.0,0.014323235294117649,0.04076202274410798,17
,,,144,983000.0,0.01441464705882353,0.03986135698941579,17
,,,145,1050000.0,0.013894223529411765,0.03993442431567547,17
,,,146,1180000.0,0.015019176470588235,0.039394485913696244,17
,,,147,1310000.0,0.013711470588235294,0.04065706887817549,17
,,,148,1440000.0,0.01533403529411765,0.040545508319000965,17
,,,149,1570000.0,0.015229152941176471,0.04035451404610948,17
,,,150,1700000.0,0.015622684705882354,0.040146774986416736,17
,,,151,1840000.0,0.015183923529411765,0.03927202171345285,17
,,,152,1970000.0,0.013910270588235294,0.03799957750514743,17
,,,153,2100000.0,0.012827335294117647,0.03803750555305483,17
,,,154,2360000.0,0.013343823529411764,0.03550104792684875,17
,,,155,2620000.0,0.011986176470588236,0.03211036681360728,17
,,,156,2880000.0,0.012945882352941177,0.028884083988596456,17
,,,157,3150000.0,0.012583576470588234,0.02664634452179908,17
,,,158,3410000.0,0.01127264705882353,0.024552384379987347,17
,,,159,3670000.0,0.010645529411764706,0.022824389387006736,17
,,,160,3930000.0,0.009113588235294116,0.021847932757067725,17
,,,161,4190000.0,0.0,0.0,17
,,,162,4720000.0,0.0,0.0,17
,,,163,5240000.0,0.0,0.0,17
,,,164,5770000.0,0.0,0.0,17
,,,165,6290000.0,0.0,0.0,17
,,,166,6820000.0,0.0,0.0,17
,,,167,7340000.0,0.0,0.0,17
,,,168,7860000.0,0.0,0.0,17
,,,169,8390000.0,0.0,0.0,17
,,,170,9440000.0,0.0,0.0,17
,,,171,10500000.0,0.0,0.0,17
,,,172,11500000.0,0.0,0.0,17
,,,173,12600000.0,0.0,0.0,17
,,,174,13600000.0,0.0,0.0,17
,,,175,14700000.0,0.0,0.0,17
,,,176,15700000.0,0.0,0.0,17
,,,177,16800000.0,0.0,0.0,17
,,,178,18900000.0,0.0,0.0,17
,,,179,21000000.0,0.0,0.0,17
,,,180,23100000.0,0.0,0.0,17
,,,181,25200000.0,0.0,0.0,17
,,,182,27300000.0,0.0,0.0,17
,,,183,29400000.0,0.0,0.0,17
,,,184,31500000.0,0.0,0.0,17
,,,185,33600000.0,0.0,0.0,17
,,,186,37700000.0,0.0,0.0,17
,,,187,41900000.0,0.0,0.0,17
,,,188,46100000.0,0.0,0.0,17
,,,189,50300000.0,0.0,0.0,17
,,,190,54500000.0,0.0,0.0,17
,,,191,58700000.0,0.0,0.0,17
,,,192,62900000.0,0.0,0.0,17
