Sample_Name,point_index,correlation_value,delay_time_s
aMEM_10pct-i_2s 1,161,0.0,4190000.0
aMEM_10pct-i_2s 1,162,0.0,4720000.0
aMEM_10pct-i_2s 1,163,0.0,5240000.0
aMEM_10pct-i_2s 1,164,0.0,5770000.0
aMEM_10pct-i_2s 1,165,0.0,6290000.0
aMEM_10pct-i_2s 1,166,0.0,6820000.0
aMEM_10pct-i_2s 1,167,0.0,7340000.0
aMEM_10pct-i_2s 1,168,0.0,7860000.0
aMEM_10pct-i_2s 1,169,0.0,8390000.0
aMEM_10pct-i_2s 1,170,0.0,9440000.0
aMEM_10pct-i_2s 1,171,0.0,10500000.0
aMEM_10pct-i_2s 1,172,0.0,11500000.0
aMEM_10pct-i_2s 1,173,0.0,12600000.0
aMEM_10pct-i_2s 1,174,0.0,13600000.0
aMEM_10pct-i_2s 1,175,0.0,14700000.0
aMEM_10pct-i_2s 1,176,0.0,15700000.0
aMEM_10pct-i_2s 1,177,0.0,16800000.0
aMEM_10pct-i_2s 1,178,0.0,18900000.0
aMEM_10pct-i_2s 1,179,0.0,21000000.0
aMEM_10pct-i_2s 1,180,0.0,23100000.0
aMEM_10pct-i_2s 1,181,0.0,25200000.0
aMEM_10pct-i_2s 1,182,0.0,27300000.0
aMEM_10pct-i_2s 1,183,0.0,29400000.0
aMEM_10pct-i_2s 1,184,0.0,31500000.0
aMEM_10pct-i_2s 1,185,0.0,33600000.0
aMEM_10pct-i_2s 1,186,0.0,37700000.0
aMEM_10pct-i_2s 1,187,0.0,41900000.0
aMEM_10pct-i_2s 1,188,0.0,46100000.0
aMEM_10pct-i_2s 1,189,0.0,50300000.0
aMEM_10pct-i_2s 1,190,0.0,54500000.0
aMEM_10pct-i_2s 1,191,0.0,58700000.0
aMEM_10pct-i_2s 1,192,0.0,62900000.0
aMEM_10pct-i_2s 2,1,0.826,0.5
aMEM_10pct-i_2s 2,2,0.819,1.0
aMEM_10pct-i_2s 2,3,0.801,1.5
aMEM_10pct-i_2s 2,4,0.788,2.0
aMEM_10pct-i_2s 2,5,0.771,2.5
aMEM_10pct-i_2s 2,6,0.756,3.0
aMEM_10pct-i_2s 2,7,0.743,3.5
aMEM_10pct-i_2s 2,8,0.731,4.0
aMEM_10pct-i_2s 2,9,0.718,4.5
aMEM_10pct-i_2s 2,10,0.695,5.5
aMEM_10pct-i_2s 2,11,0.67,6.5
aMEM_10pct-i_2s 2,12,0.649,7.5
aMEM_10pct-i_2s 2,13,0.627,8.5
aMEM_10pct-i_2s 2,14,0.606,9.5
aMEM_10pct-i_2s 2,15,0.59,10.5
aMEM_10pct-i_2s 2,16,0.571,11.5
aMEM_10pct-i_2s 2,17,0.555,12.5
aMEM_10pct-i_2s 2,18,0.523,14.5
aMEM_10pct-i_2s 2,19,0.495,16.5
aMEM_10pct-i_2s 2,20,0.47,18.5
aMEM_10pct-i_2s 2,21,0.445,20.5
aMEM_10pct-i_2s 2,22,0.423,22.5
aMEM_10pct-i_2s 2,23,0.404,24.5
aMEM_10pct-i_2s 2,24,0.383,26.5
aMEM_10pct-i_2s 2,25,0.366,28.5
aMEM_10pct-i_2s 2,26,0.334,32.5
aMEM_10pct-i_2s 2,27,0.307,36.5
aMEM_10pct-i_2s 2,28,0.284,40.5
aMEM_10pct-i_2s 2,29,0.263,44.5
aMEM_10pct-i_2s 2,30,0.244,48.5
aMEM_10pct-i_2s 2,31,0.227,52.5
aMEM_10pct-i_2s 2,32,0.212,56.5
aMEM_10pct-i_2s 2,33,0.198,60.5
aMEM_10pct-i_2s 2,34,0.175,68.5
aMEM_10pct-i_2s 2,35,0.154,76.5
aMEM_10pct-i_2s 2,36,0.138,84.5
aMEM_10pct-i_2s 2,37,0.124,92.5
aMEM_10pct-i_2s 2,38,0.112,101.0
aMEM_10pct-i_2s 2,39,0.102,109.0
aMEM_10pct-i_2s 2,40,0.0921,117.0
aMEM_10pct-i_2s 2,41,0.0837,125.0
aMEM_10pct-i_2s 2,42,0.0692,141.0
aMEM_10pct-i_2s 2,43,0.0584,157.0
aMEM_10pct-i_2s 2,44,0.0498,173.0
aMEM_10pct-i_2s 2,45,0.0423,189.0
aMEM_10pct-i_2s 2,46,0.0367,205.0
aMEM_10pct-i_2s 2,47,0.0324,221.0
aMEM_10pct-i_2s 2,48,0.0283,237.0
aMEM_10pct-i_2s 2,49,0.0249,253.0
aMEM_10pct-i_2s 2,50,0.0198,285.0
aMEM_10pct-i_2s 2,51,0.0158,317.0
aMEM_10pct-i_2s 2,52,0.0119,349.0
aMEM_10pct-i_2s 2,53,0.0091,381.0
aMEM_10pct-i_2s 2,54,0.00776,413.0
aMEM_10pct-i_2s 2,55,0.00652,445.0
aMEM_10pct-i_2s 2,56,0.00464,477.0
aMEM_10pct-i_2s 2,57,0.00425,509.0
aMEM_10pct-i_2s 2,58,0.00321,573.0
aMEM_10pct-i_2s 2,59,0.00243,637.0
aMEM_10pct-i_2s 2,60,0.0013,701.0
aMEM_10pct-i_2s 2,61,0.00105,765.0
aMEM_10pct-i_2s 2,62,0.00133,829.0
aMEM_10pct-i_2s 2,63,0.00127,893.0
aMEM_10pct-i_2s 2,64,0.000779,957.0
aMEM_10pct-i_2s 2,65,0.000724,1020.0
aMEM_10pct-i_2s 2,66,0.00108,1150.0
aMEM_10pct-i_2s 2,67,0.000981,1280.0
aMEM_10pct-i_2s 2,68,0.0013,1400.0
aMEM_10pct-i_2s 2,69,0.0015,1530.0
aMEM_10pct-i_2s 2,70,0.000804,1660.0
aMEM_10pct-i_2s 2,71,0.000823,1790.0
aMEM_10pct-i_2s 2,72,0.000735,1920.0
aMEM_10pct-i_2s 2,73,0.000356,2040.0
aMEM_10pct-i_2s 2,74,0.00104,2300.0
aMEM_10pct-i_2s 2,75,0.000691,2560.0
aMEM_10pct-i_2s 2,76,0.00116,2810.0
aMEM_10pct-i_2s 2,77,0.000748,3070.0
aMEM_10pct-i_2s 2,78,0.000918,3320.0
aMEM_10pct-i_2s 2,79,0.000849,3580.0
aMEM_10pct-i_2s 2,80,0.000391,3840.0
aMEM_10pct-i_2s 2,81,0.000399,4090.0
aMEM_10pct-i_2s 2,82,0.000287,4600.0
aMEM_10pct-i_2s 2,83,0.0008,5120.0
aMEM_10pct-i_2s 2,84,0.000281,5630.0
aMEM_10pct-i_2s 2,85,0.000227,6140.0
aMEM_10pct-i_2s 2,86,0.000567,6650.0
aMEM_10pct-i_2s 2,87,0.000799,7160.0
aMEM_10pct-i_2s 2,88,0.000802,7680.0
aMEM_10pct-i_2s 2,89,0.000908,8190.0
aMEM_10pct-i_2s 2,90,0.00049,9210.0
aMEM_10pct-i_2s 2,91,0.000107,10200.0
aMEM_10pct-i_2s 2,92,0.000485,11300.0
aMEM_10pct-i_2s 2,93,0.000394,12300.0
aMEM_10pct-i_2s 2,94,0.000678,13300.0
aMEM_10pct-i_2s 2,95,0.000678,14300.0
aMEM_10pct-i_2s 2,96,0.000491,15400.0
aMEM_10pct-i_2s 2,97,0.000699,16400.0
aMEM_10pct-i_2s 2,98,0.00022,18400.0
aMEM_10pct-i_2s 2,99,0.00102,20500.0
aMEM_10pct-i_2s 2,100,0.000416,22500.0
aMEM_10pct-i_2s 2,101,0.000221,24600.0
aMEM_10pct-i_2s 2,102,0.00036,26600.0
aMEM_10pct-i_2s 2,103,0.00039,28700.0
aMEM_10pct-i_2s 2,104,0.000579,30700.0
aMEM_10pct-i_2s 2,105,0.000343,32800.0
aMEM_10pct-i_2s 2,106,0.000214,36900.0
aMEM_10pct-i_2s 2,107,0.00016,41000.0
aMEM_10pct-i_2s 2,108,9.04e-05,45100.0
aMEM_10pct-i_2s 2,109,0.000243,49100.0
aMEM_10pct-i_2s 2,110,0.000241,53200.0
aMEM_10pct-i_2s 2,111,0.00029,57300.0
aMEM_10pct-i_2s 2,112,0.000189,61400.0
aMEM_10pct-i_2s 2,113,0.000173,65500.0
aMEM_10pct-i_2s 2,114,0.000251,73700.0
aMEM_10pct-i_2s 2,115,0.00014,81900.0
aMEM_10pct-i_2s 2,116,0.000144,90100.0
aMEM_10pct-i_2s 2,117,0.000127,98300.0
aMEM_10pct-i_2s 2,118,0.000209,106000.0
aMEM_10pct-i_2s 2,119,0.000154,115000.0
aMEM_10pct-i_2s 2,120,0.000214,123000.0
aMEM_10pct-i_2s 2,121,8.66e-05,131000.0
aMEM_10pct-i_2s 2,122,7.42e-05,147000.0
aMEM_10pct-i_2s 2,123,9.42e-05,164000.0
aMEM_10pct-i_2s 2,124,6.53e-05,180000.0
aMEM_10pct-i_2s 2,125,0.000134,197000.0
aMEM_10pct-i_2s 2,126,6.51e-05,213000.0
aMEM_10pct-i_2s 2,127,7.91e-05,229000.0
aMEM_10pct-i_2s 2,128,6.89e-05,246000.0
aMEM_10pct-i_2s 2,129,0.000131,262000.0
aMEM_10pct-i_2s 2,130,7.72e-05,295000.0
aMEM_10pct-i_2s 2,131,8.05e-05,328000.0
aMEM_10pct-i_2s 2,132,0.000121,360000.0
aMEM_10pct-i_2s 2,133,0.000123,393000.0
aMEM_10pct-i_2s 2,134,0.000186,426000.0
aMEM_10pct-i_2s 2,135,0.000259,459000.0
aMEM_10pct-i_2s 2,136,0.000175,492000.0
aMEM_10pct-i_2s 2,137,0.000108,524000.0
aMEM_10pct-i_2s 2,138,0.000109,590000.0
aMEM_10pct-i_2s 2,139,9.17e-05,655000.0
aMEM_10pct-i_2s 2,140,5.56e-05,721000.0
aMEM_10pct-i_2s 2,141,0.000172,786000.0
aMEM_10pct-i_2s 2,142,0.000123,852000.0
aMEM_10pct-i_2s 2,143,3.45e-05,918000.0
aMEM_10pct-i_2s 2,144,0.000204,983000.0
aMEM_10pct-i_2s 2,145,0.000278,1050000.0
aMEM_10pct-i_2s 2,146,0.000177,1180000.0
aMEM_10pct-i_2s 2,147,0.00015,1310000.0
aMEM_10pct-i_2s 2,148,0.000263,1440000.0
aMEM_10pct-i_2s 2,149,0.00011,1570000.0
aMEM_10pct-i_2s 2,150,0.000226,1700000.0
aMEM_10pct-i_2s 2,151,9.53e-05,1840000.0
aMEM_10pct-i_2s 2,152,0.000107,1970000.0
aMEM_10pct-i_2s 2,153,0.000596,2100000.0
aMEM_10pct-i_2s 2,154,0.000662,2360000.0
aMEM_10pct-i_2s 2,155,0.000662,2620000.0
aMEM_10pct-i_2s 2,156,0.000624,2880000.0
aMEM_10pct-i_2s 2,157,0.000652,3150000.0
aMEM_10pct-i_2s 2,158,0.000735,3410000.0
aMEM_10pct-i_2s 2,159,0.000391,3670000.0
aMEM_10pct-i_2s 2,160,0.000666,3930000.0
aMEM_10pct-i_2s 2,161,0.0,4190000.0
aMEM_10pct-i_2s 2,162,0.0,4720000.0
aMEM_10pct-i_2s 2,163,0.0,5240000.0
aMEM_10pct-i_2s 2,164,0.0,5770000.0
aMEM_10pct-i_2s 2,165,0.0,6290000.0
aMEM_10pct-i_2s 2,166,0.0,6820000.0
aMEM_10pct-i_2s 2,167,0.0,7340000.0
aMEM_10pct-i_2s 2,168,0.0,7860000.0
aMEM_10pct-i_2s 2,169,0.0,8390000.0
aMEM_10pct-i_2s 2,170,0.0,9440000.0
aMEM_10pct-i_2s 2,171,0.0,10500000.0
aMEM_10pct-i_2s 2,172,0.0,11500000.0
aMEM_10pct-i_2s 2,173,0.0,12600000.0
aMEM_10pct-i_2s 2,174,0.0,13600000.0
aMEM_10pct-i_2s 2,175,0.0,14700000.0
aMEM_10pct-i_2s 2,176,0.0,15700000.0
aMEM_10pct-i_2s 2,177,0.0,16800000.0
aMEM_10pct-i_2s 2,178,0.0,18900000.0
aMEM_10pct-i_2s 2,179,0.0,21000000.0
aMEM_10pct-i_2s 2,180,0.0,23100000.0
aMEM_10pct-i_2s 2,181,0.0,25200000.0
aMEM_10pct-i_2s 2,182,0.0,27300000.0
aMEM_10pct-i_2s 2,183,0.0,29400000.0
aMEM_10pct-i_2s 2,184,0.0,31500000.0
aMEM_10pct-i_2s 2,185,0.0,33600000.0
aMEM_10pct-i_2s 2,186,0.0,37700000.0
aMEM_10pct-i_2s 2,187,0.0,41900000.0
aMEM_10pct-i_2s 2,188,0.0,46100000.0
aMEM_10pct-i_2s 2,189,0.0,50300000.0
aMEM_10pct-i_2s 2,190,0.0,54500000.0
aMEM_10pct-i_2s 2,191,0.0,58700000.0
aMEM_10pct-i_2s 2,192,0.0,62900000.0
aMEM_10pct-i_2s 3,1,0.824,0.5
aMEM_10pct-i_2s 3,2,0.819,1.0
aMEM_10pct-i_2s 3,3,0.799,1.5
aMEM_10pct-i_2s 3,4,0.784,2.0
aMEM_10pct-i_2s 3,5,0.771,2.5
aMEM_10pct-i_2s 3,6,0.758,3.0
aMEM_10pct-i_2s 3,7,0.743,3.5
aMEM_10pct-i_2s 3,8,0.731,4.0
aMEM_10pct-i_2s 3,9,0.716,4.5
aMEM_10pct-i_2s 3,10,0.693,5.5
aMEM_10pct-i_2s 3,11,0.67,6.5
aMEM_10pct-i_2s 3,12,0.646,7.5
aMEM_10pct-i_2s 3,13,0.626,8.5
aMEM_10pct-i_2s 3,14,0.606,9.5
aMEM_10pct-i_2s 3,15,0.586,10.5
aMEM_10pct-i_2s 3,16,0.569,11.5
aMEM_10pct-i_2s 3,17,0.552,12.5
aMEM_10pct-i_2s 3,18,0.522,14.5
aMEM_10pct-i_2s 3,19,0.492,16.5
aMEM_10pct-i_2s 3,20,0.466,18.5
aMEM_10pct-i_2s 3,21,0.442,20.5
aMEM_10pct-i_2s 3,22,0.42,22.5
aMEM_10pct-i_2s 3,23,0.399,24.5
aMEM_10pct-i_2s 3,24,0.382,26.5
aMEM_10pct-i_2s 3,25,0.365,28.5
aMEM_10pct-i_2s 3,26,0.333,32.5
aMEM_10pct-i_2s 3,27,0.306,36.5
aMEM_10pct-i_2s 3,28,0.282,40.5
aMEM_10pct-i_2s 3,29,0.26,44.5
aMEM_10pct-i_2s 3,30,0.242,48.5
aMEM_10pct-i_2s 3,31,0.225,52.5
aMEM_10pct-i_2s 3,32,0.21,56.5
aMEM_10pct-i_2s 3,33,0.197,60.5
aMEM_10pct-i_2s 3,34,0.173,68.5
aMEM_10pct-i_2s 3,35,0.154,76.5
aMEM_10pct-i_2s 3,36,0.136,84.5
aMEM_10pct-i_2s 3,37,0.122,92.5
aMEM_10pct-i_2s 3,38,0.11,101.0
aMEM_10pct-i_2s 3,39,0.0988,109.0
aMEM_10pct-i_2s 3,40,0.0899,117.0
aMEM_10pct-i_2s 3,41,0.0823,125.0
aMEM_10pct-i_2s 3,42,0.0684,141.0
aMEM_10pct-i_2s 3,43,0.0579,157.0
aMEM_10pct-i_2s 3,44,0.0491,173.0
aMEM_10pct-i_2s 3,45,0.0419,189.0
aMEM_10pct-i_2s 3,46,0.0354,205.0
aMEM_10pct-i_2s 3,47,0.031,221.0
aMEM_10pct-i_2s 3,48,0.0271,237.0
aMEM_10pct-i_2s 3,49,0.0243,253.0
aMEM_10pct-i_2s 3,50,0.019,285.0
aMEM_10pct-i_2s 3,51,0.0151,317.0
aMEM_10pct-i_2s 3,52,0.012,349.0
aMEM_10pct-i_2s 3,53,0.00977,381.0
aMEM_10pct-i_2s 3,54,0.00813,413.0
aMEM_10pct-i_2s 3,55,0.0066,445.0
aMEM_10pct-i_2s 3,56,0.00632,477.0
aMEM_10pct-i_2s 3,57,0.00588,509.0
aMEM_10pct-i_2s 3,58,0.00505,573.0
aMEM_10pct-i_2s 3,59,0.00479,637.0
aMEM_10pct-i_2s 3,60,0.00355,701.0
aMEM_10pct-i_2s 3,61,0.00269,765.0
aMEM_10pct-i_2s 3,62,0.00221,829.0
aMEM_10pct-i_2s 3,63,0.00163,893.0
aMEM_10pct-i_2s 3,64,0.00192,957.0
aMEM_10pct-i_2s 3,65,0.00174,1020.0
aMEM_10pct-i_2s 3,66,0.00144,1150.0
aMEM_10pct-i_2s 3,67,0.00135,1280.0
aMEM_10pct-i_2s 3,68,0.0011,1400.0
aMEM_10pct-i_2s 3,69,0.00187,1530.0
aMEM_10pct-i_2s 3,70,0.00162,1660.0
aMEM_10pct-i_2s 3,71,0.00185,1790.0
aMEM_10pct-i_2s 3,72,0.00121,1920.0
aMEM_10pct-i_2s 3,73,0.00134,2040.0
aMEM_10pct-i_2s 3,74,0.00124,2300.0
aMEM_10pct-i_2s 3,75,0.000621,2560.0
aMEM_10pct-i_2s 3,76,0.000879,2810.0
aMEM_10pct-i_2s 3,77,0.00117,3070.0
aMEM_10pct-i_2s 3,78,0.00116,3320.0
aMEM_10pct-i_2s 3,79,0.000843,3580.0
aMEM_10pct-i_2s 3,80,0.00185,3840.0
aMEM_10pct-i_2s 3,81,0.00133,4090.0
aMEM_10pct-i_2s 3,82,0.00103,4600.0
aMEM_10pct-i_2s 3,83,0.000595,5120.0
aMEM_10pct-i_2s 3,84,0.00134,5630.0
aMEM_10pct-i_2s 3,85,0.000999,6140.0
aMEM_10pct-i_2s 3,86,0.000381,6650.0
aMEM_10pct-i_2s 3,87,0.000575,7160.0
aMEM_10pct-i_2s 3,88,0.000658,7680.0
aMEM_10pct-i_2s 3,89,0.000501,8190.0
aMEM_10pct-i_2s 3,90,0.000757,9210.0
aMEM_10pct-i_2s 3,91,0.000988,10200.0
aMEM_10pct-i_2s 3,92,0.000666,11300.0
aMEM_10pct-i_2s 3,93,0.000934,12300.0
aMEM_10pct-i_2s 3,94,0.000496,13300.0
aMEM_10pct-i_2s 3,95,0.000676,14300.0
aMEM_10pct-i_2s 3,96,0.000581,15400.0
aMEM_10pct-i_2s 3,97,0.000615,16400.0
aMEM_10pct-i_2s 3,98,0.000874,18400.0
aMEM_10pct-i_2s 3,99,0.000755,20500.0
aMEM_10pct-i_2s 3,100,0.00061,22500.0
aMEM_10pct-i_2s 3,101,0.000666,24600.0
aMEM_10pct-i_2s 3,102,0.00075,26600.0
aMEM_10pct-i_2s 3,103,0.000604,28700.0
aMEM_10pct-i_2s 3,104,0.000687,30700.0
aMEM_10pct-i_2s 3,105,0.000639,32800.0
aMEM_10pct-i_2s 3,106,0.000485,36900.0
aMEM_10pct-i_2s 3,107,0.000707,41000.0
aMEM_10pct-i_2s 3,108,0.000624,45100.0
aMEM_10pct-i_2s 3,109,0.000642,49100.0
aMEM_10pct-i_2s 3,110,0.000645,53200.0
aMEM_10pct-i_2s 3,111,0.000553,57300.0
aMEM_10pct-i_2s 3,112,0.000689,61400.0
aMEM_10pct-i_2s 3,113,0.00051,65500.0
aMEM_10pct-i_2s 3,114,0.00083,73700.0
aMEM_10pct-i_2s 3,115,0.000523,81900.0
aMEM_10pct-i_2s 3,116,0.000432,90100.0
aMEM_10pct-i_2s 3,117,0.000536,98300.0
aMEM_10pct-i_2s 3,118,0.000564,106000.0
aMEM_10pct-i_2s 3,119,0.000476,115000.0
aMEM_10pct-i_2s 3,120,0.00045,123000.0
aMEM_10pct-i_2s 3,121,0.000545,131000.0
aMEM_10pct-i_2s 3,122,0.00073,147000.0
aMEM_10pct-i_2s 3,123,0.000571,164000.0
aMEM_10pct-i_2s 3,124,0.000569,180000.0
aMEM_10pct-i_2s 3,125,0.000579,197000.0
aMEM_10pct-i_2s 3,126,0.000569,213000.0
aMEM_10pct-i_2s 3,127,0.000639,229000.0
aMEM_10pct-i_2s 3,128,0.000641,246000.0
aMEM_10pct-i_2s 3,129,0.000378,262000.0
aMEM_10pct-i_2s 3,130,0.000385,295000.0
aMEM_10pct-i_2s 3,131,0.000421,328000.0
aMEM_10pct-i_2s 3,132,0.000228,360000.0
aMEM_10pct-i_2s 3,133,0.000288,393000.0
aMEM_10pct-i_2s 3,134,0.000254,426000.0
aMEM_10pct-i_2s 3,135,0.000134,459000.0
aMEM_10pct-i_2s 3,136,0.00018,492000.0
aMEM_10pct-i_2s 3,137,0.000361,524000.0
aMEM_10pct-i_2s 3,138,0.000462,590000.0
aMEM_10pct-i_2s 3,139,0.000378,655000.0
aMEM_10pct-i_2s 3,140,0.000381,721000.0
aMEM_10pct-i_2s 3,141,0.000351,786000.0
aMEM_10pct-i_2s 3,142,0.000314,852000.0
aMEM_10pct-i_2s 3,143,0.000418,918000.0
aMEM_10pct-i_2s 3,144,0.000115,983000.0
aMEM_10pct-i_2s 3,145,9.73e-05,1050000.0
aMEM_10pct-i_2s 3,146,0.000174,1180000.0
aMEM_10pct-i_2s 3,147,0.000344,1310000.0
aMEM_10pct-i_2s 3,148,0.000147,1440000.0
aMEM_10pct-i_2s 3,149,8.13e-05,1570000.0
aMEM_10pct-i_2s 3,150,0.000213,1700000.0
aMEM_10pct-i_2s 3,151,0.000378,1840000.0
aMEM_10pct-i_2s 3,152,0.000205,1970000.0
aMEM_10pct-i_2s 3,153,0.000357,2100000.0
aMEM_10pct-i_2s 3,154,0.000668,2360000.0
aMEM_10pct-i_2s 3,155,0.000555,2620000.0
aMEM_10pct-i_2s 3,156,0.000459,2880000.0
aMEM_10pct-i_2s 3,157,0.000543,3150000.0
aMEM_10pct-i_2s 3,158,0.000744,3410000.0
aMEM_10pct-i_2s 3,159,8.78e-05,3670000.0
aMEM_10pct-i_2s 3,160,0.000273,3930000.0
aMEM_10pct-i_2s 3,161,0.0,4190000.0
aMEM_10pct-i_2s 3,162,0.0,4720000.0
aMEM_10pct-i_2s 3,163,0.0,5240000.0
aMEM_10pct-i_2s 3,164,0.0,5770000.0
aMEM_10pct-i_2s 3,165,0.0,6290000.0
aMEM_10pct-i_2s 3,166,0.0,6820000.0
aMEM_10pct-i_2s 3,167,0.0,7340000.0
aMEM_10pct-i_2s 3,168,0.0,7860000.0
aMEM_10pct-i_2s 3,169,0.0,8390000.0
aMEM_10pct-i_2s 3,170,0.0,9440000.0
aMEM_10pct-i_2s 3,171,0.0,10500000.0
aMEM_10pct-i_2s 3,172,0.0,11500000.0
aMEM_10pct-i_2s 3,173,0.0,12600000.0
aMEM_10pct-i_2s 3,174,0.0,13600000.0
aMEM_10pct-i_2s 3,175,0.0,14700000.0
aMEM_10pct-i_2s 3,176,0.0,15700000.0
aMEM_10pct-i_2s 3,177,0.0,16800000.0
aMEM_10pct-i_2s 3,178,0.0,18900000.0
aMEM_10pct-i_2s 3,179,0.0,21000000.0
aMEM_10pct-i_2s 3,180,0.0,23100000.0
aMEM_10pct-i_2s 3,181,0.0,25200000.0
aMEM_10pct-i_2s 3,182,0.0,27300000.0
aMEM_10pct-i_2s 3,183,0.0,29400000.0
aMEM_10pct-i_2s 3,184,0.0,31500000.0
aMEM_10pct-i_2s 3,185,0.0,33600000.0
aMEM_10pct-i_2s 3,186,0.0,37700000.0
aMEM_10pct-i_2s 3,187,0.0,41900000.0
aMEM_10pct-i_2s 3,188,0.0,46100000.0
aMEM_10pct-i_2s 3,189,0.0,50300000.0
aMEM_10pct-i_2s 3,190,0.0,54500000.0
aMEM_10pct-i_2s 3,191,0.0,58700000.0
aMEM_10pct-i_2s 3,192,0.0,62900000.0
aMEM_10pct-i_2s-mean,1,0.828,0.5
aMEM_10pct-i_2s-mean,2,0.823,1.0
aMEM_10pct-i_2s-mean,3,0.802,1.5
aMEM_10pct-i_2s-mean,4,0.792,2.0
aMEM_10pct-i_2s-mean,5,0.777,2.5
aMEM_10pct-i_2s-mean,6,0.762,3.0
aMEM_10pct-i_2s-mean,7,0.753,3.5
aMEM_10pct-i_2s-mean,8,0.736,4.0
aMEM_10pct-i_2s-mean,9,0.723,4.5
aMEM_10pct-i_2s-mean,10,0.701,5.5
aMEM_10pct-i_2s-mean,11,0.677,6.5
aMEM_10pct-i_2s-mean,12,0.656,7.5
aMEM_10pct-i_2s-mean,13,0.633,8.5
aMEM_10pct-i_2s-mean,14,0.617,9.5
aMEM_10pct-i_2s-mean,15,0.595,10.5
aMEM_10pct-i_2s-mean,16,0.581,11.5
aMEM_10pct-i_2s-mean,17,0.564,12.5
aMEM_10pct-i_2s-mean,18,0.532,14.5
aMEM_10pct-i_2s-mean,19,0.502,16.5
aMEM_10pct-i_2s-mean,20,0.478,18.5
aMEM_10pct-i_2s-mean,21,0.455,20.5
aMEM_10pct-i_2s-mean,22,0.432,22.5
aMEM_10pct-i_2s-mean,23,0.411,24.5
aMEM_10pct-i_2s-mean,24,0.391,26.5
aMEM_10pct-i_2s-mean,25,0.375,28.5
aMEM_10pct-i_2s-mean,26,0.342,32.5
aMEM_10pct-i_2s-mean,27,0.316,36.5
aMEM_10pct-i_2s-mean,28,0.292,40.5
aMEM_10pct-i_2s-mean,29,0.271,44.5
aMEM_10pct-i_2s-mean,30,0.252,48.5
aMEM_10pct-i_2s-mean,31,0.235,52.5
aMEM_10pct-i_2s-mean,32,0.22,56.5
aMEM_10pct-i_2s-mean,33,0.207,60.5
aMEM_10pct-i_2s-mean,34,0.183,68.5
aMEM_10pct-i_2s-mean,35,0.163,76.5
aMEM_10pct-i_2s-mean,36,0.145,84.5
aMEM_10pct-i_2s-mean,37,0.131,92.5
aMEM_10pct-i_2s-mean,38,0.117,101.0
aMEM_10pct-i_2s-mean,39,0.107,109.0
aMEM_10pct-i_2s-mean,40,0.0972,117.0
aMEM_10pct-i_2s-mean,41,0.0893,125.0
aMEM_10pct-i_2s-mean,42,0.0746,141.0
aMEM_10pct-i_2s-mean,43,0.063,157.0
aMEM_10pct-i_2s-mean,44,0.0539,173.0
aMEM_10pct-i_2s-mean,45,0.0464,189.0
aMEM_10pct-i_2s-mean,46,0.0402,205.0
aMEM_10pct-i_2s-mean,47,0.035,221.0
aMEM_10pct-i_2s-mean,48,0.0305,237.0
aMEM_10pct-i_2s-mean,49,0.0277,253.0
aMEM_10pct-i_2s-mean,50,0.0218,285.0
aMEM_10pct-i_2s-mean,51,0.0174,317.0
aMEM_10pct-i_2s-mean,52,0.0146,349.0
aMEM_10pct-i_2s-mean,53,0.0123,381.0
aMEM_10pct-i_2s-mean,54,0.0112,413.0
aMEM_10pct-i_2s-mean,55,0.0103,445.0
aMEM_10pct-i_2s-mean,56,0.00849,477.0
aMEM_10pct-i_2s-mean,57,0.00745,509.0
aMEM_10pct-i_2s-mean,58,0.00617,573.0
aMEM_10pct-i_2s-mean,59,0.00413,637.0
aMEM_10pct-i_2s-mean,60,0.00266,701.0
aMEM_10pct-i_2s-mean,61,0.00215,765.0
aMEM_10pct-i_2s-mean,62,0.00161,829.0
aMEM_10pct-i_2s-mean,63,0.00159,893.0
aMEM_10pct-i_2s-mean,64,0.00155,957.0
aMEM_10pct-i_2s-mean,65,0.00144,1020.0
aMEM_10pct-i_2s-mean,66,0.00102,1150.0
aMEM_10pct-i_2s-mean,67,0.00119,1280.0
aMEM_10pct-i_2s-mean,68,0.000554,1400.0
aMEM_10pct-i_2s-mean,69,0.00112,1530.0
aMEM_10pct-i_2s-mean,70,0.00101,1660.0
aMEM_10pct-i_2s-mean,71,0.000985,1790.0
aMEM_10pct-i_2s-mean,72,0.00153,1920.0
aMEM_10pct-i_2s-mean,73,0.00103,2040.0
aMEM_10pct-i_2s-mean,74,0.000702,2300.0
aMEM_10pct-i_2s-mean,75,0.000889,2560.0
aMEM_10pct-i_2s-mean,76,0.00121,2810.0
aMEM_10pct-i_2s-mean,77,0.00176,3070.0
aMEM_10pct-i_2s-mean,78,0.00144,3320.0
aMEM_10pct-i_2s-mean,79,0.00119,3580.0
aMEM_10pct-i_2s-mean,80,0.000988,3840.0
aMEM_10pct-i_2s-mean,81,0.000866,4090.0
aMEM_10pct-i_2s-mean,82,0.00101,4600.0
aMEM_10pct-i_2s-mean,83,0.00131,5120.0
aMEM_10pct-i_2s-mean,84,0.000912,5630.0
aMEM_10pct-i_2s-mean,85,0.00137,6140.0
aMEM_10pct-i_2s-mean,86,0.000719,6650.0
aMEM_10pct-i_2s-mean,87,0.000877,7160.0
aMEM_10pct-i_2s-mean,88,0.000754,7680.0
